"ISO3","Year","GDP_USD","Population_Total","Health_Exp_Percent_GDP","Polity_Score","Inactivity_Adolescents_Percent","Is_Host","GDP_per_Capita","Health_Exp_per_Capita_USD","Log_Population","Log_GDP_per_Capita"
"ROU",2004,74973656851.8076,21451748,5.47733593,9,80.22,0,3494.99056448955,191.432373938896,16.8813166918595,8.1590859549474
"ROU",2005,98454380120.0761,21319685,5.52778196,9,80.17,0,4618.00350802913,255.273164829002,16.8751413822935,8.43771774955667
"ROU",2006,122023735992.706,21193760,5.07106066,9,80.11,0,5757.53127301177,291.967903372897,16.8692173566932,8.65826406337992
"ROU",2007,174588782938.583,20882982,5.02223349,9,80.05,0,8360.33775916596,419.875682817948,16.8544451268734,9.03125410707672
"ROU",2008,214315932061.275,20537875,5.02274227,9,79.99,0,10435.1561230787,524.130997534367,16.8377813004428,9.25293578088272
"ROU",2009,174110532658.867,20367487,5.2784133,9,79.94,0,8548.45434092419,451.22275087577,16.829450412895,9.05350576674907
"ROU",2010,170064350671.827,20246871,5.63998747,9,79.88,0,8399.53742342839,473.732858219322,16.8235108210591,9.03593191467559
"ROU",2011,192623977894.173,20147528,4.47528124,9,79.82,0,9560.67552774579,427.867118310478,16.8185921589304,9.16541366544711
"ROU",2012,179117323107.087,20058035,4.50899887,9,79.77,0,8929.95366231473,402.651509725295,16.8141403795684,9.09716648486657
"ROU",2013,189798603751.235,19983693,5.22432709,9,79.71,0,9497.67411615235,496.189561770065,16.8104271489397,9.15880221773421
"ROU",2014,199722319675.741,19908979,5.02789736,9,79.65,0,10031.7710755404,504.387153068339,16.806681393962,9.21351244318853
"ROU",2015,177885131240.315,19815616,4.94295502,9,79.6,0,8977.01748158195,443.729936252133,16.8019808716834,9.10242297712941
"ROU",2016,185290759248.844,19702267,5.08021355,9,79.54,0,9404.54005870715,477.770718377619,16.7962442632296,9.14894783662724
"ROU",2017,210147385855.419,19588715,5.1887908,9,NA,0,10727.9822007426,556.652553457768,16.7904641930781,9.28061076581981
"ROU",2018,243468683030.34,19473970,5.51800871,9,NA,0,12502.2624061935,689.875928520813,16.7845892600041,9.43366489940871
"ROU",2019,251677082534.495,19371648,5.7142148,NA,NA,0,12992.0326104674,742.392650248153,16.7793211117847,9.47209157244044
"ROU",2020,252033792712.145,19265250,6.22618055,NA,NA,0,13082.3006559554,814.527658933618,16.7738135128593,9.47901550067225
"ROU",2021,286578196368.297,19122059,6.46980715,NA,NA,0,14986.7854904274,969.616119214836,16.7663531480741,9.61492412449975
"ROU",2022,296354358293.475,19048502,5.7490139,NA,NA,0,15557.8826247584,894.424834643043,16.7624990212745,9.65232271037256
"ROU",2023,350775856415.189,19059479,NA,NA,NA,0,18404.2730871704,NA,16.7630751210843,9.82033814963356
"ROU",2024,382767571329.158,19069340,NA,NA,NA,0,20072.4079244042,NA,16.7635923676437,9.90710141089695
"RUS",1960,NA,119897000,NA,NA,NA,0,NA,NA,18.602143598834,NA
"RUS",1961,NA,121236000,NA,NA,NA,0,NA,NA,18.6132496171979,NA
"RUS",1962,NA,122591000,NA,NA,NA,0,NA,NA,18.6243641693101,NA
"RUS",1963,NA,123960000,NA,NA,NA,0,NA,NA,18.6354694908838,NA
"RUS",1964,NA,125345000,NA,NA,NA,0,NA,NA,18.6465804934603,NA
"RUS",1965,NA,126745000,NA,NA,NA,0,NA,NA,18.6576877519257,NA
"RUS",1966,NA,127468000,NA,NA,NA,0,NA,NA,18.6633759106697,NA
"RUS",1967,NA,128196000,NA,NA,NA,0,NA,NA,18.669070900716,NA
"RUS",1968,NA,128928000,NA,NA,NA,0,NA,NA,18.6747646669732,NA
"RUS",1969,NA,129664000,NA,NA,NA,0,NA,NA,18.6804570471504,NA
"RUS",1970,NA,130404000,NA,NA,NA,0,NA,NA,18.686147881833,NA
"RUS",1971,NA,131155000,NA,NA,NA,0,NA,NA,18.6918903878356,NA
"RUS",1972,NA,131909000,NA,NA,NA,0,NA,NA,18.69762284887,NA
"RUS",1973,NA,132669000,NA,NA,NA,0,NA,NA,18.7033678623656,NA
"RUS",1974,NA,133432000,NA,NA,NA,0,NA,NA,18.7091025427391,NA
"RUS",1975,NA,134200000,NA,NA,NA,0,NA,NA,18.7148417825019,NA
"RUS",1976,NA,135147000,NA,NA,NA,0,NA,NA,18.7218736328821,NA
"RUS",1977,NA,136100000,NA,NA,NA,0,NA,NA,18.7289004676217,NA
"RUS",1978,NA,137060000,NA,NA,NA,0,NA,NA,18.735929344122,NA
"RUS",1979,NA,138027000,NA,NA,NA,0,NA,NA,18.742959876158,NA
"RUS",1980,NA,139010000,NA,NA,NA,0,NA,NA,18.7500564309533,NA
"RUS",1981,NA,139941000,NA,NA,NA,0,NA,NA,18.7567314631762,NA
"RUS",1982,NA,140823000,NA,NA,NA,0,NA,NA,18.7630143406204,NA
"RUS",1983,NA,141668000,NA,NA,NA,0,NA,NA,18.768996849941,NA
"RUS",1984,NA,142745000,NA,NA,NA,0,NA,NA,18.7765703796173,NA
"RUS",1985,NA,143858000,NA,NA,NA,0,NA,NA,18.7843372599017,NA
"RUS",1986,NA,144894000,NA,NA,NA,0,NA,NA,18.7915129985661,NA
"RUS",1987,NA,145908000,NA,NA,NA,0,NA,NA,18.7984868440666,NA
"RUS",1988,554828660436.137,146857000,NA,NA,NA,0,3778.01984540156,NA,18.804969882161,8.2369553009332
"RUS",1989,506631299734.748,147721000,NA,NA,NA,0,3429.64981102719,NA,18.8108359174898,8.1402134390374
"RUS",1990,517014446227.929,147969406,NA,NA,NA,0,3494.06313240136,NA,18.8125160941434,8.15882055933482
"RUS",1991,517962962962.963,148394216,NA,NA,NA,0,3490.45250498822,NA,18.8153829121967,8.1577866643814
"RUS",1992,460290556900.726,148538197,NA,5,NA,0,3098.80263930177,NA,18.8163527019871,8.03877107047475
"RUS",1993,435083713850.837,148458777,NA,3,NA,0,2930.67020113494,NA,18.8158178817105,7.98298641344338
"RUS",1994,395077301248.464,148407912,NA,3,NA,0,2662.10403424087,NA,18.8154752026402,7.88687207942389
"RUS",1995,395537185734.854,148375787,NA,3,NA,0,2665.77986699982,NA,18.8152587150081,7.88825192681182
"RUS",1996,391724890744.498,148160129,NA,3,NA,0,2643.92919598833,NA,18.8138041995421,7.88002142148606
"RUS",1997,404928954191.876,147915361,NA,3,NA,0,2737.57202398929,NA,18.8121507830046,7.91482668391172
"RUS",1998,270955486862.442,147670784,NA,3,NA,0,1834.86184283035,NA,18.8104959215711,7.51472446764352
"RUS",1999,195907128350.934,147214776,NA,3,NA,0,1330.75723561155,NA,18.8074031396561,7.19350340928141
"RUS",2000,259710142196.943,146596869,5.01989794,6,NA,0,1771.59405905827,88.9322136758283,18.8031969897536,7.47963501861052
"RUS",2001,306602070620.5,145976482,5.24284792,6,83.47,0,2100.35251171829,110.11828797329,18.7989560845057,7.64986047234714
"RUS",2002,345470494417.863,145306497,5.52166557,6,83.54,0,2377.52957748244,131.279232096414,18.7943558419249,7.77381723492363
"RUS",2003,430347420184.885,144648618,5.16368914,6,83.61,0,2975.12292986363,153.626099631018,18.7898180352447,7.99804063808861
"RUS",2004,591016690732.385,144067316,4.7603755,6,83.68,0,4102.36483292564,195.287970427208,18.7857912205314,8.31931887493229
"RUS",2005,764015973481.11,143518814,4.77177477,6,83.75,0,5323.45517766827,254.023291060233,18.781976692584,8.57987784100817
"RUS",2006,989932071352.543,143049637,4.76654387,6,83.82,0,6920.1998139467,329.854360023428,18.7787022398829,8.84219992304263
"RUS",2007,1299703478481.65,142805114,4.74792528,4,83.89,0,9101.23903883197,432.120029117932,18.7769914195534,9.11616584134967
"RUS",2008,1660848058303.11,142742366,4.90364122,4,83.96,0,11635.2846379407,570.552613570388,18.7765519269618,9.36179753937705
"RUS",2009,1222645900055.7,142785348,5.64392471,4,84.03,0,8562.82466780625,483.279377300292,18.7768529975635,9.05518539925966
"RUS",2010,1524916715223.95,142849468,4.97111797,4,84.1,0,10674.9905097578,530.666371526364,18.7773019624479,9.27565894908077
"RUS",2011,2045922753398.04,143018195,4.79491472,4,84.18,0,14305.3319432401,685.928467091281,18.7784824178924,9.56838760991545
"RUS",2012,2208293553878.42,143378447,4.93637609,4,84.25,0,15401.8515340623,760.29331654475,18.7809981749731,9.6422430106593
"RUS",2013,2292470078346.22,143805638,5.08104897,4,84.32,0,15941.4478474496,809.992771655927,18.7839732097149,9.67667777930147
"RUS",2014,2059241589895.01,144237223,5.18209648,4,84.39,0,14276.7695263726,739.835971083868,18.7869698840395,9.56638898665777
"RUS",2015,1363482182197.71,144640716,5.29604387,4,84.46,0,9426.68302470039,499.241268473976,18.7897634048171,9.15129956663443
"RUS",2016,1276786350881.14,145015460,5.28970242,4,84.53,0,8804.48436932959,465.731022752949,18.7923509153909,9.08301645809454
"RUS",2017,1574199360089,145293260,5.35889816,4,NA,0,10834.6344495884,580.617026161717,18.7942647406787,9.29050317547685
"RUS",2018,1657328773461.31,145398106,5.35520792,4,NA,0,11398.5582003476,610.416491510824,18.7949860968441,9.3412421527304
"RUS",2019,1693115002708.32,145453291,5.64849091,NA,NA,0,11640.2660336391,657.499368809921,18.7953655689816,9.36222557614789
"RUS",2020,1493075894362.14,145245148,8.04076004,NA,NA,0,10279.6955004799,826.565648036267,18.7939335486633,9.23792591799458
"RUS",2021,1829186719575.1,144746762,6.97584295,NA,NA,0,12637.151217069,881.547822256749,18.7904963045644,9.44439626390288
"RUS",2022,2291612121334.64,144236933,6.91986275,NA,NA,0,15887.8317340167,1099.4161499449,18.7869678734608,9.6733087954696
"RUS",2023,2071505725030.58,143826130,NA,NA,NA,0,14402.8468612107,NA,18.7841156974531,9.57518116471947
"RUS",2024,2173835806671.66,143533851,NA,NA,NA,0,15145.1089170015,NA,18.7820814608154,9.62543291504997
"RWA",1960,119000024,3022294,NA,NA,NA,0,39.3740728069473,NA,14.921526703648,3.67310754910848
"RWA",1961,122000016,3106779,NA,NA,NA,0,39.2689714974898,NA,14.9490970561382,3.67043467770683
"RWA",1962,125000008,3186025,NA,NA,NA,0,39.2338440533266,NA,14.9742846162512,3.66953974301535
"RWA",1963,1.28e+08,3258890,NA,-5,NA,0,39.2771771983712,NA,14.9968972045652,3.6706436173187
"RWA",1964,129999994,3334834,NA,-5,NA,0,38.9824483017745,NA,15.0199334609806,3.66311150128541
"RWA",1965,148799980,3423210,NA,-5,NA,0,43.4679672003763,NA,15.0460892653238,3.7720242806309
"RWA",1966,124525702.857143,3521626,NA,-5,NA,0,35.3602860886258,NA,15.0744333727348,3.56558932847839
"RWA",1967,159560018,3629577,NA,-5,NA,0,43.9610505576821,NA,15.1046266705254,3.78330402728631
"RWA",1968,172200018,3744010,NA,-5,NA,0,45.9934717054709,NA,15.1356677875162,3.82849946697129
"RWA",1969,188700037,3861271,NA,-5,NA,0,48.8699283215294,NA,15.1665069618534,3.88916224456377
"RWA",1970,219900006,3980669,NA,-5,NA,0,55.2419721408638,NA,15.1969604535873,4.01172302922285
"RWA",1971,222952504.40607,4100044,NA,-5,NA,0,54.37807604164,NA,15.2265082633243,3.99596105868951
"RWA",1972,246457838.336681,4220335,NA,-5,NA,0,58.397695523384,NA,15.2554250667477,4.06727642883958
"RWA",1973,290746157.145921,4345047,NA,-7,NA,0,66.9143871506847,NA,15.2845471336542,4.20341399858254
"RWA",1974,308458423.183854,4474228,NA,-7,NA,0,68.9411498886185,NA,15.3138443808424,4.23325324050602
"RWA",1975,571863500.248658,4607728,NA,-7,NA,0,124.109648019297,NA,15.3432454518379,4.82116543309919
"RWA",1976,637753853.12552,4745954,NA,-7,NA,0,134.378431212254,NA,15.3728030235584,4.90065993315874
"RWA",1977,746650613.034794,4888240,NA,-7,NA,0,152.744262359212,NA,15.4023428784645,5.02876503504974
"RWA",1978,905709076.42303,5035171,NA,-7,NA,0,179.876527812666,NA,15.4319580458222,5.19227065891804
"RWA",1979,1109346130.95265,5189541,NA,-7,NA,0,213.765751335744,NA,15.4621558119247,5.36488079556148
"RWA",1980,1254765641.52116,5353259,NA,-7,NA,0,234.392851442674,NA,15.4932160922887,5.45699855997959
